name,cnpj,trade_name,country,status,org_type
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975021534,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975021615,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975021704,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975021887,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975021968,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975022000,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975022182,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975022263,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975022344,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975022425,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975022506,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975022697,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975022778,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975022859,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975022930,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975023073,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975023154,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975023235,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975023316,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975023405,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975023588,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975023669,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975023740,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975023820,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975023901,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975024045,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975024126,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975024207,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975024398,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975024479,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975024550,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975024630,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975024711,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975024800,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975024983,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975025017,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975025106,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975025289,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975025360,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975025440,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975025521,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975025602,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975025793,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975025874,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975025955,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975026099,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975026170,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975026250,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975026331,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975026412,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975026501,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975026684,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975026765,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975026846,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975026927,,BR,,government
FUNDACAO DE SAUDE AMAURY DE MEDEIROS,09794975027060,,BR,,government
CONSELHO REGIONAL DE ENGENHARIA E AGRONOMIA,09795881000159,,BR,,government
ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ANA GARCIA SORIA,09813170000160,,BR,,government
ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ANTONIO DUTRA DE SOUSA,09813226000186,,BR,,government
ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL PROFESSORA IGARDENE FONTELES DE ARAUJO,09813265000183,,BR,,government
CENTRO DE EDUCACAO INFANTIL AMIGOS DO SABER,09813289000132,,BR,,government
ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL JOSE BRANDAO DE ALBUQUERQUE,09813311000144,,BR,,government
ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL DONA JOAQUINA TEIXEIRA,09813327000157,,BR,,government
ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL PEDRO PEREIRA DUTRA,09813340000106,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09815125000144,,BR,,government
FUNDO ORCAMENTARIO ESPECIAL DA PROCURADORIA GERAL DO MUNICIPIO,09815260000190,,BR,,government
"VARA DA INFANCIA E DA JUVENTUDE, FAMILIA E ANEXOS",09911391000170,,BR,,government
DEM - DEMOCRATAS PALMEIRANTE - TOCANTINS,09912449000109,,BR,,government
AUTARQUIA DE URBANIZACAO DO RECIFE,09945742000164,,BR,,government
AUTARQUIA DE URBANIZACAO DO RECIFE,09945742000245,,BR,,government
FUNDO MUNICIPAL DE SAUDE,10015707000125,,BR,,government
MUNICIPIO DE ALTINHO,10091502000129,,BR,,government
MUNICIPIO DE CARUARU,10091536000113,,BR,,government
MUNICIPIO DE CARUARU,10091536000202,,BR,,government
MUNICIPIO DE CARUARU,10091536000385,,BR,,government
MUNICIPIO DE CARUARU,10091536000466,,BR,,government
MUNICIPIO DE CARUARU,10091536000547,,BR,,government
MUNICIPIO DE CARUARU,10091536000628,,BR,,government
MUNICIPIO DE CARUARU,10091536000709,,BR,,government
MUNICIPIO DE CARUARU,10091536000890,,BR,,government
MUNICIPIO DE CARUARU,10091536000970,,BR,,government
MUNICIPIO DE CARUARU,10091536001004,,BR,,government
MUNICIPIO DE CARUARU,10091536001195,,BR,,government
MUNICIPIO DE CARUARU,10091536001276,,BR,,government
MUNICIPIO DE CARUARU,10091536001357,,BR,,government
MUNICIPIO DE CARUARU,10091536001438,,BR,,government
MUNICIPIO DE CARUARU,10091536001519,,BR,,government
MUNICIPIO DE CARUARU,10091536001608,,BR,,government
MUNICIPIO DE CARUARU,10091536001780,,BR,,government
MUNICIPIO DE CARUARU,10091536001861,,BR,,government
MUNICIPIO DE CARUARU,10091536001942,,BR,,government
MUNICIPIO DE CARUARU,10091536002086,,BR,,government
MUNICIPIO DE CARUARU,10091536002167,,BR,,government
MUNICIPIO DE CARUARU,10091536002248,,BR,,government
MUNICIPIO DE CARUARU,10091536002329,,BR,,government
MUNICIPIO DE CARUARU,10091536002400,,BR,,government
MUNICIPIO DE CARUARU,10091536002590,,BR,,government
MUNICIPIO DE CARUARU,10091536002671,,BR,,government
MUNICIPIO DE CARUARU,10091536002752,,BR,,government
MUNICIPIO DE CARUARU,10091536002833,,BR,,government
MUNICIPIO DE SANTA CRUZ DO CAPIBARIBE,10091569000163,,BR,,government
MUNICIPIO DE SAO BENTO DO UNA,10091577000100,,BR,,government
MUNICIPIO DE SAO CAITANO,10091585000156,,BR,,government
MUNICIPIO DE CACHOEIRINHA,10091619000102,,BR,,government
MUNICIPIO DE ARCOVERDE,10105955000167,,BR,,government
MUNICIPIO DE BUIQUE,10105963000103,,BR,,government
MUNICIPIO DE IBIMIRIM,10105971000150,,BR,,government
MUNICIPIO DE INAJA,10106219000123,,BR,,government
MUNICIPIO DE TUPANATINGA,10106250000164,,BR,,government
MUNICIPIO DE VENTUROSA,10106268000166,,BR,,government
MUNICIPIO DE BARREIROS,10110989000140,,BR,,government
MUNICIPIO DE BELEM DE SAO FRANCISCO,10113728000183,,BR,,government
MUNICIPIO DE ITACURUBA,10114502000105,,BR,,government
MUNICIPIO DE OROCO,10114767000103,,BR,,government
MUNICIPIO DE BARRA DE GUABIRABA,10120962000138,,BR,,government
MUNICIPIO DE ANGELIM,10130755000164,,BR,,government
MUNICIPIO DE JUPI,10140978000102,,BR,,government
MUNICIPIO DE JUREMA,10141489000175,,BR,,government
ESCOLA DE ENSINO FUNDAMENTAL FRANCISCO MENDES E SILVA,10142050000167,,BR,,government
MUNICIPIO DE QUIPAPA,10145225000190,,BR,,government
FUNDO MUNICIPAL DOS DIREITOS DA CRIANCA E DO ADOLESCENTE DE APARECIDA DO RIO DOCE,10145242000127,,BR,,government
MUNICIPIO DE SAO BENEDITO DO SUL,10145803000198,,BR,,government
MUNICIPIO DE SAO JOAO,10146371000130,,BR,,government
ALTO ALEGRE CAMARA MUNICIPAL DOS VEREADORES,10148112000148,,BR,,government
MUNICIPIO DE GOIANA,10150043000107,,BR,,government
MUNICIPIO DE GOIANA,10150043000298,,BR,,government
MUNICIPIO DE GOIANA,10150043000379,,BR,,government
MUNICIPIO DE GOIANA,10150043000450,,BR,,government
MUNICIPIO DE ITAMBE,10150050000109,,BR,,government
SAO JOAO DA BALIZA CAMARA MUNICIPAL,10150779000185,,BR,,government
COORDENADORIA DE SAUDE DA AP 3.3,10156041000125,,BR,,government
FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE MIRASELVA,10157458000102,,BR,,government
AGENCIA REGULADORA DE SANEAMENTO DE TUBARAO,10157678000136,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE BOCAIUVA DO SUL,10159370000120,,BR,,government
MUNICIPIO DE NAZARE DA MATA,10166817000198,,BR,,government
MUNICIPIO DE TRACUNHAEM,10167310000159,,BR,,government
MUNICIPIO DE VICENCIA,10168235000140,,BR,,government
GINASIO MUNICIPAL PE MEDEIROS E COLEGIO MUN B DE A,10171353000108,,BR,,government
FUNDO MUNICIPAL DE CULTURA,10171917000102,,BR,,government
MUNICIPIO DE BELEM DE MARIA,10184703000170,,BR,,government
MUNICIPIO DE CATENDE,10186138000180,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE SAO JERONIMO DA SERRA,10188734000108,,BR,,government
COMANDO DA 1 REGIAO MILITAR,10189168000140,,BR,,government
COMANDO DA 1 REGIAO MILITAR,10189168000221,,BR,,government
FUNDO MUNICIPAL DA INFANCIA E ADOLESCENCIA - FMIA,10189803000190,,BR,,government
MUNICIPIO DA LAGOA DOS GATOS,10192854000170,,BR,,government
MUNICIPIO DA LAGOA DOS GATOS,10192854000251,,BR,,government
MUNICIPIO DA LAGOA DOS GATOS,10192854000332,,BR,,government
FUNDO MUNICIPAL DE TRANSITO - FMT DE PICOS-PI,10193819000176,,BR,,government
VIGESIMO SETIMO BATALHAO LOGISTICO,10194500000165,,BR,,government
VIGESIMO SETIMO BATALHAO LOGISTICO,10194500000246,,BR,,government
CENTRO DE INSTRUCAO DE OPERACOES ESPECIAIS,10197253000150,,BR,,government
CENTRO DE INSTRUCAO DE OPERACOES ESPECIAIS,10197253000231,,BR,,government
BASE ADMINISTRATIVA DO COMANDO DE OPERACOES ESPECIAIS,10199860000150,,BR,,government
BASE ADMINISTRATIVA DO COMANDO DE OPERACOES ESPECIAIS,10199860000230,,BR,,government
COMPLEXO HOSPITALAR DE MANGABEIRA GOVERNADOR TARCISIO BURITY,10202434000128,,BR,,government
INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO DISTRITO FEDERAL,10203387000137,,BR,,government
INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO DISTRITO FEDERAL,10203387000218,,BR,,government
INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO DISTRITO FEDERAL,10203387000307,,BR,,government
NUCLEO DE APOIO OPERACIONAL DE XAVANTINA - NAO NXV,10203857000162,,BR,,government
COMANDO DO COMANDO MILITAR DA AMAZONIA,10207029000100,,BR,,government
COMANDO DO COMANDO MILITAR DA AMAZONIA,10207029000283,,BR,,government
FUNDO MUNICIPAL DOMEIO AMBIENTE - FMMA,10207203000107,,BR,,government
ESTABELECIMENTO CENTRAL DE TRANSPORTE,10207820000102,,BR,,government
ESTABELECIMENTO CENTRAL DE TRANSPORTE,10207820000293,,BR,,government
25 BATALHAO LOGISTICO (ESCOLA),10208255000106,,BR,,government
25 BATALHAO LOGISTICO (ESCOLA),10208255000289,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE RESERVA DO IGUACU,10208952000159,,BR,,government
FUNDACAO ESTADUAL DE SAUDE,10437005000300,,BR,,government
COLEGIO MILITAR DE FORTALEZA,10216602000134,,BR,,government
COLEGIO MILITAR DE FORTALEZA,10216602000215,,BR,,government
CONSELHO MUNICIPAL DOS DIREITOS DA CRIANCA E DO ADOLESCENTE,10216691000119,,BR,,government
QUARTO BATALHAO DE POLICIA DO EXERCITO,10217373000172,,BR,,government
QUARTO BATALHAO DE POLICIA DO EXERCITO,10217373000253,,BR,,government
"SECRETARIA DE TRANSPORTE, TRANSITO E MOBILIDADE URBANA",10221170000150,,BR,,government
MUNICIPIO DE JACAREACANGA,10221745000134,,BR,,government
MUNICIPIO DE TRAIRAO,10221760000182,,BR,,government
MUNICIPIO DE TRAIRAO,10221760000263,,BR,,government
MUNICIPIO DE TRAIRAO,10221760000344,,BR,,government
CAMARA MUNICIPAL DE TRAIRAO,10221828000123,,BR,,government
CAMARA MUNICIPAL DE JACAREACANGA,10221844000116,,BR,,government
SECRETARIA MUNICIPAL DE CULTURA DESPORTOS E TURISMO,10222214000166,,BR,,government
MUNICIPIO DE RUROPOLIS,10222297000193,,BR,,government
MUNICIPIO DE RUROPOLIS,10222297000274,,BR,,government
MUNICIPIO DE RUROPOLIS,10222297000355,,BR,,government
MUNICIPIO DE RUROPOLIS,10222297000436,,BR,,government
CAMARA MUNICIPAL DE MONTE ALEGRE,10222495000157,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE JUCAS,10222732000180,,BR,,government
BATALHAO DE POLICIA FLORESTAL E DE MEIO AMBIENTE,10224555000170,,BR,,government
AGRESTINA FUNDO MUNICIPAL DE SAUDE,10225695000163,,BR,,government
FUNDACAO PAULO JACKSON,10225759000126,,BR,,government
SERVICO AUTONOMO DE AGUA E ESGOTO DE GAMELEIRA,10225860000187,,BR,,government
CONVENIO DE ASSISTENCIA MEDICA DOS SERVIDORES MUNICIPAIS DE MIRACEMA,10225940000132,,BR,,government
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,10229552000120,,BR,,government
GERENCIA DE PREVIDENCIA,10234502000130,,BR,,government
FUNDO MUNICIPAL DE SAUDE,10235493000100,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE VARZEA ALEGRE,10237604000100,,BR,,government
CONSELHO MUNICIPAL DA CIDADE DE VALENCA,10239724000146,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE BATURITE,10241072000184,,BR,,government
SECRETARIA MUNICIPAL DE ECONOMIA,10245579000106,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE CATARINA-CE,10245720000170,,BR,,government
HOSPITAL GERAL DE FORTALEZA,10246060000142,,BR,,government
HOSPITAL GERAL DE FORTALEZA,10246060000223,,BR,,government
ESCOLA DE ENSINO FUNDAMENTAL DONA ARZILIA MOTA,10247529000168,,BR,,government
CAMARA MUNICIPAL DE VEREADORES DE TIRADENTES DO SUL,10249991000102,,BR,,government
CONTROLADORIA GERAL DE CONTROLE INTERNO,10255572000175,,BR,,government
FUNDO MUNICIPAL DOS DIREITOS DA CRIANCA E DO ADOLESCENTE DE MUZAMBINHO,10256452000192,,BR,,government
FUNDO MUNICIPAL DE SAUDE,10260827000198,,BR,,government
FUNDO ESTADUAL DE MICROCREDITO - FUNCRED,10262065000169,,BR,,government
COMANDO DA 3 BRIGADA DE INFANTARIA MOTORIZADA,10263331000178,,BR,,government
COMANDO DA 3 BRIGADA DE INFANTARIA MOTORIZADA,10263331000259,,BR,,government
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,10264444000198,,BR,,government
AUTARQUIA BELEMITA DE CULTURA DESPORTOS E EDUCACAO,10264877000143,,BR,,government
AGENCIA DE DEFESA AGROPECUARIA DO ESTADO DE RORAIMA - ADERR,10265017000124,,BR,,government
LABORATORIO QUIMICO FARMACEUTICO DO EXERCITO,10266175000107,,BR,,government
LABORATORIO QUIMICO FARMACEUTICO DO EXERCITO,10266175000280,,BR,,government
MUNICIPIO DE SAO VICENTE FERRER - CAMARA MUNICIPAL,10266351000100,,BR,,government
MUNICIPIO ENCANTO - FUNDO MUL. SAUDE,10267363000141,,BR,,government
FUNDO MUNICIPAL DOS DIREITOS DA CRIANCA E DO ADOLESCENTE,10269609000114,,BR,,government
DECIMO SEGUNDO REGIMENTO DE CAVALARIA MECANIZADO,10271737000100,,BR,,government
DECIMO SEGUNDO REGIMENTO DE CAVALARIA MECANIZADO,10271737000283,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE FLORESTOPOLIS,10271851000122,,BR,,government
MUNICIPIO DE CORTES,10273548000169,,BR,,government
ESCOLA SUPERIOR DA MAGISTRATURA TOCANTINENSE - ESMAT,10276121000114,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE IBICUITINGA,10297282000194,,BR,,government
COMANDO DO GRUPAMENTO DE UNIDADES ESCOLA E 9 BRIGADA DE INFANTARIA MOTORIZADA,10276325000155,,BR,,government
COMANDO DO GRUPAMENTO DE UNIDADES ESCOLA E 9 BRIGADA DE INFANTARIA MOTORIZADA,10276325000236,,BR,,government
MUNICIPIO DE SAO MATEUS DO MARANHAO - CAMARA MUNICIPAL,10276327000144,,BR,,government
MUNICIPIO DE CALUMBI,10279107000174,,BR,,government
CONSORCIO INTERMUNICIPAL DO SERTAO DO ARARIPE PERNAMBUCANO,10283138000107,,BR,,government
MUNICIPIO DE BETANIA,10287373000149,,BR,,government
MUNICIPIO DE BETANIA,10287373000220,,BR,,government
MUNICIPIO DE BETANIA,10287373000300,,BR,,government
XXXVI REUNIAO DE CUPULA DO MERCADO COMUM DO SUL - MERCOSUL E REUNIAO DE CUPULA DA AMERICA LATINA E CARIBE SOBRE INTEGRACAO E DESENVOLVIMENTO - CALC,10289883000155,,BR,,government
MUNICIPIO DE RIO FORMOSO,10291177000148,,BR,,government
FUNDO MUNICIPAL DE SAUDE - ESCADA-PE,10291311000100,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE PRIMAVERA,10291345000103,,BR,,government
MUNICIPIO DE SIRINHAEM,10292209000120,,BR,,government
MUNICIPIO DO BOM JARDIM,10293074000117,,BR,,government
SECRETARIA DE ESTADO DE HABITACAO DO DISTRITO FEDERAL,10294168000100,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE FORTIM/CE,10295311000189,,BR,,government
INSTITUTO DE PREVIDENCIA DOS SERVIDORES PUBLICOS DO MUNICIPIO DE MANARI,10296436000123,,BR,,government
MUNICIPIO DE VERTENTES,10296887000160,,BR,,government
COLEGIO MILITAR DE MANAUS,10298174000136,,BR,,government
COLEGIO MILITAR DE MANAUS,10298174000217,,BR,,government
FUNDO MUNICIPAL DE SAUDE,10298546000124,,BR,,government
FUNDO MUNICIPAL DE SAUDE,10298712000192,,BR,,government
SUPERINTENDENCIA MUNICIPAL DE TRANSITO SMT - URUACU-GO,10298905000143,,BR,,government
MUSEU HISTORICO DO EXERCITO E FORTE DE COPACABANA,10300296000110,,BR,,government
MUSEU HISTORICO DO EXERCITO E FORTE DE COPACABANA,10300296000209,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE TIJUCAS DO SUL,10302092000118,,BR,,government
11 GRUPO DE ARTILHARIA ANTIAEREA,10302912000171,,BR,,government
11 GRUPO DE ARTILHARIA ANTIAEREA,10302912000252,,BR,,government
SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,10303107000162,,BR,,government
FUNDACAO NOSSA SENHORA DO SAGRADO CORACAO,10303721000124,,BR,,government
ESCOLA DE ENSINO FUNDAMENTAL RAIMUNDO AUGUSTO PASSOS,10304395000170,,BR,,government
ESCOLA DE ENSINO FUNDAMENTAL ESMERINO ARRUDA FILHO,10304416000157,,BR,,government
ESCOLA DE ENSINO FUNDAMENTAL DR JUAREZ CRUZ,10304460000167,,BR,,government
ESCOLA DE ENSINO FUNDAMENTAL ELIEZER ARRUDA,10304477000114,,BR,,government
ESCOLA DE ENSINO FUNDAMENTAL NOSSA SENHORA APARECIDA,10304492000162,,BR,,government
ESCOLA DE ENSINO FUNDAMENTAL DONA MARIA GUILHERME DE CARVALHO,10304553000191,,BR,,government
ESCOLA DE ENSINO FUNDAMENTAL CANDIDA FREITAS,10307425000100,,BR,,government
ESCOLA DE ENSINO FUNDAMENTAL DEPUTADO DELMIRO DE OLIVEIRA,10307439000115,,BR,,government
ESCOLA DE ENSINO FUNDAMENTAL PEDRO PORTELA XAVIER,10307576000150,,BR,,government
ESCOLA DE ENSINO FUNDAMENTAL JOAQUIM BARBOSA DE MELO,10307597000175,,BR,,government
ESCOLA DE ENSINO FUNDAMENTAL SAO JUDAS TADEU,10307607000172,,BR,,government
FUNDO MUNICIPAL DE SAUDE,10310587000199,,BR,,government
CONSELHO ESCOLAR DA UNIDADE EXECUTORA NUCLEO DE DESENVOLVIMENTO INFANTIL,10312244000163,,BR,,government
22 DEPOSITO DE SUPRIMENTO,10313835000155,,BR,,government
22 DEPOSITO DE SUPRIMENTO,10313835000236,,BR,,government
FUNDO MUNICIPAL DE SAUDE,10316445000139,,BR,,government
ESCOLA DE ENSINO FUNDAMENTAL NAPOLEAO FONTENELE ROCHA,10320271000188,,BR,,government
FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE OCARA,10321417000100,,BR,,government
CENTRO DE ATENCAO PSICOSSOCIAL PEDRO PELLEGRINO,10322926000157,,BR,,government
ESCOLA DE ENSINO FUNDAMENTAL PROFESSORA MARIA OFELIA VASCONCELOS PORTELA,10327473000151,,BR,,government
ESCOLA DE ENSINO FUNDAMENTAL JOAO NUNES DE MENEZES,10327647000186,,BR,,government
ESCOLA DE ENSINO FUNDAMENTAL MONSENHOR TIBURCIO GONCALVES DE PAULA,10327687000128,,BR,,government
CENTRO DE ATENDIMENTO A CRIANCA E ADOLESCENTE ESPECIAL,10327783000176,,BR,,government
INSTITUTO DE PREVID. DOS SERVIDORES MUNICIPAIS DE PARANATAMA,10329226000194,,BR,,government
ESCOLA DE ENSINO FUNDAMENTAL JOSE TELESFORO SAMPAIO,10329566000115,,BR,,government
ESCOLA DE ENSINO FUNDAMENTAL DONA SINHA,10329575000106,,BR,,government
CENTRO EDUCACIONAL DE ENSINO FUNDAMENTAL PROFESSOR BENJAMIM CAVALCANTE,10331355000117,,BR,,government
CONSORCIO INTERMUNICIPAL DE SANEAMENTO BASICO DA ZONA DA MATA DE MINAS GERAIS - CISAB ZONA DA MATA,10331797000163,,BR,,government
FUNDO MUNICIPAL DE SAUDE,10334957000128,,BR,,government
FUNDO MUNICIPAL DE SAUDE,10337959000170,,BR,,government
SERVICO AUTONOMO DE AGUA E ESGOTO (SAAE),10338513000160,,BR,,government
CONSELHO MUNICIPAL DOS DIREITOS DA CRIANCA E DO ADOLESCENTE,10339051000104,,BR,,government
FUNDO MUNICIPAL DE SAUDE,10339635000171,,BR,,government
ESCOLA DE FORMACAO COMPLEMENTAR DO EXERCITO,10339838000168,,BR,,government
ESCOLA DE FORMACAO COMPLEMENTAR DO EXERCITO,10339838000249,,BR,,government
ESCOLA DE ENSINO FUNDAMENTAL SAO RAIMUNDO,10340413000179,,BR,,government
5 BATALHAO DE SUPRIMENTO,10342197000109,,BR,,government
5 BATALHAO DE SUPRIMENTO,10342197000281,,BR,,government
FUNDO MUNICIPAL DE SAUDE,10342688000141,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE MERUOCA,10343117000121,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE PEDRA PRETA/RN,10343901000130,,BR,,government
CENTRO DE ATENCAO PSICOSSOCIAL DE ALCOOLISMO E DROGADICAO MANE GARRINCHA,10344235000154,,BR,,government
MUNICIPIO DE AFOGADOS DA INGAZEIRA,10346096000106,,BR,,government
MUNICIPIO DE FLORES,10347466000111,,BR,,government
MUNICIPIO DE INGAZEIRA,10347888000197,,BR,,government
MUNICIPIO DE TABIRA,10349041000141,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE JOAQUIM NABUCO,10355457000172,,BR,,government
CONSORCIO INTERMUNICIPAL DO MOSAICO DAS APAS DO BAIXO SUL,10355504000188,,BR,,government
MUNICIPIO DE AFRANIO,10358174000184,,BR,,government
MUNICIPIO DE PETROLINA,10358190000177,,BR,,government
MUNICIPIO DE PETROLINA,10358190000258,,BR,,government
FUNDO MUNICIPAL DO MEIO AMBIENTE,10358974000103,,BR,,government
MUNICIPIO DE IGARASSU,10359560000190,,BR,,government
MUNICIPIO DE IGARASSU,10359560000271,,BR,,government
HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,10360293000171,,BR,,government
HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,10360293000252,,BR,,government
CENTRO DE EDUCACAO INFANTIL PROFESSORA MARIA TEREZINHA PEREIRA DA SILVA,10363050000197,,BR,,government
6 BATALHAO DE POLICIA DO EXERCITO,10363252000139,,BR,,government
6 BATALHAO DE POLICIA DO EXERCITO,10363252000210,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE CAPISTRANO,10365809000170,,BR,,government
FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE BEBERIBE,10366729000130,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE SOUTO SOARES,10367025000181,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE CORTES,10373148000125,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE ARAUCARIA,10373665000102,,BR,,government
FUNDO MUNICIPAL DE SAUDE,10373890000130,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE SAO JOAO DO CAIUA,10376983000119,,BR,,government
MUNICIPIO DE JABOATAO DOS GUARARAPES,10377679000196,,BR,,government
MUNICIPIO DE JABOATAO DOS GUARARAPES,10377679000277,,BR,,government
MUNICIPIO DE JABOATAO DOS GUARARAPES,10377679000358,,BR,,government
MUNICIPIO DE JABOATAO DOS GUARARAPES,10377679000439,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE JABORA,10377839000105,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE RIO NEGRINHO,10377912000130,,BR,,government
